date,close,high,low,open,volume
2017-05-12 00:00:00+00:00,156.1,156.42,154.67,154.7,32221756
2017-05-15 00:00:00+00:00,155.7,156.65,155.05,156.01,25700983
2017-05-16 00:00:00+00:00,155.47,156.06,154.72,155.94,19904679
2017-05-17 00:00:00+00:00,150.25,154.57,149.71,153.6,49482818
2017-05-18 00:00:00+00:00,152.54,153.34,151.13,151.27,33159664
2017-05-19 00:00:00+00:00,153.06,153.98,152.63,153.38,26733798
2017-05-22 00:00:00+00:00,153.99,154.58,152.91,154,22340069
2017-05-23 00:00:00+00:00,153.8,154.9,153.31,154.9,19430358
2017-05-24 00:00:00+00:00,153.34,154.17,152.67,153.84,19118319
2017-05-25 00:00:00+00:00,153.87,154.35,153.03,153.73,19044463
2017-05-26 00:00:00+00:00,153.61,154.24,153.31,154,21632202
2017-05-30 00:00:00+00:00,153.67,154.43,153.33,153.42,20034934
2017-05-31 00:00:00+00:00,152.76,154.17,152.38,153.97,23162873
2017-06-01 00:00:00+00:00,153.18,153.33,152.22,153.17,16180143
2017-06-02 00:00:00+00:00,155.45,155.45,152.89,153.58,27285861
2017-06-05 00:00:00+00:00,153.93,154.45,153.46,154.34,24803858
2017-06-06 00:00:00+00:00,154.45,155.81,153.78,153.9,26249630
2017-06-07 00:00:00+00:00,155.37,155.98,154.48,155.02,20678772
2017-06-08 00:00:00+00:00,154.99,155.54,154.4,155.25,20771367
2017-06-09 00:00:00+00:00,148.98,155.19,146.02,155.19,64882700
2017-06-12 00:00:00+00:00,145.42,146.09,142.51,145.74,71563614
2017-06-13 00:00:00+00:00,146.59,147.45,145.15,147.16,33749154
2017-06-14 00:00:00+00:00,145.16,147.5,143.84,147.5,31224203
2017-06-15 00:00:00+00:00,144.29,144.4798,142.21,143.32,31348832
2017-06-16 00:00:00+00:00,142.27,144.5,142.2,143.78,49180748
2017-06-19 00:00:00+00:00,146.34,146.74,143.66,143.66,31449132
2017-06-20 00:00:00+00:00,145.01,146.87,144.94,146.87,24572170
2017-06-21 00:00:00+00:00,145.87,146.0693,144.61,145.52,21064679
2017-06-22 00:00:00+00:00,145.63,146.7,145.1199,145.77,18673365
2017-06-23 00:00:00+00:00,146.28,147.16,145.11,145.13,25997976
2017-06-26 00:00:00+00:00,145.82,148.28,145.38,147.17,25524661
2017-06-27 00:00:00+00:00,143.73,146.16,143.62,145.01,24423643
2017-06-28 00:00:00+00:00,145.83,146.11,143.1601,144.49,21915939
2017-06-29 00:00:00+00:00,143.68,145.13,142.28,144.71,31116980
2017-06-30 00:00:00+00:00,144.02,144.96,143.78,144.45,22328979
2017-07-03 00:00:00+00:00,143.5,145.3,143.1,144.88,14258300
2017-07-05 00:00:00+00:00,144.09,144.79,142.7237,143.69,20758795
2017-07-06 00:00:00+00:00,142.73,143.5,142.41,143.02,23374374
2017-07-07 00:00:00+00:00,144.18,144.75,142.9,142.9,18505351
2017-07-10 00:00:00+00:00,145.06,145.95,143.37,144.11,21030466
2017-07-11 00:00:00+00:00,145.53,145.85,144.38,144.73,18311156
2017-07-12 00:00:00+00:00,145.74,146.18,144.82,145.87,23617964
2017-07-13 00:00:00+00:00,147.77,148.49,145.44,145.5,24922788
2017-07-14 00:00:00+00:00,149.04,149.33,147.33,147.97,19961788
2017-07-17 00:00:00+00:00,149.56,150.9,148.57,148.82,23243713
2017-07-18 00:00:00+00:00,150.08,150.13,148.67,149.2,17713795
2017-07-19 00:00:00+00:00,151.02,151.42,149.95,150.48,20615419
2017-07-20 00:00:00+00:00,150.34,151.74,150.19,151.5,17053326
2017-07-21 00:00:00+00:00,150.27,150.44,148.88,149.99,24671002
2017-07-24 00:00:00+00:00,152.09,152.44,149.9,150.58,21122730
2017-07-25 00:00:00+00:00,152.74,153.84,151.8,151.8,18612649
2017-07-26 00:00:00+00:00,153.46,153.93,153.06,153.35,15172136
2017-07-27 00:00:00+00:00,150.56,153.99,147.3,153.75,32175875
2017-07-28 00:00:00+00:00,149.5,150.23,149.19,149.89,16832947
2017-07-31 00:00:00+00:00,148.73,150.33,148.13,149.9,19422655
2017-08-01 00:00:00+00:00,150.05,150.22,148.41,149.1,24725526
2017-08-02 00:00:00+00:00,157.14,159.75,156.16,159.28,69222793
2017-08-03 00:00:00+00:00,155.57,157.21,155.02,157.05,26000738
2017-08-04 00:00:00+00:00,156.39,157.4,155.69,156.07,20349532
2017-08-07 00:00:00+00:00,158.81,158.92,156.6701,157.06,21870321
2017-08-08 00:00:00+00:00,160.08,161.83,158.27,158.6,35775675
2017-08-09 00:00:00+00:00,161.06,161.27,159.11,159.26,25640394
2017-08-10 00:00:00+00:00,155.32,160,154.63,159.9,39081017
2017-08-11 00:00:00+00:00,157.48,158.5728,156.07,156.6,25943187
2017-08-14 00:00:00+00:00,159.85,160.21,158.75,159.32,21754810
2017-08-15 00:00:00+00:00,161.6,162.195,160.14,160.66,27936774
2017-08-16 00:00:00+00:00,160.95,162.51,160.15,161.94,27321761
2017-08-17 00:00:00+00:00,157.86,160.71,157.84,160.52,26925694
2017-08-18 00:00:00+00:00,157.5,159.5,156.72,157.86,27012525
2017-08-21 00:00:00+00:00,157.21,157.89,155.1101,157.5,26145653
2017-08-22 00:00:00+00:00,159.78,160,158.02,158.23,21297812
2017-08-23 00:00:00+00:00,159.98,160.47,158.88,159.07,19198189
2017-08-24 00:00:00+00:00,159.27,160.74,158.55,160.43,19029621
2017-08-25 00:00:00+00:00,159.86,160.56,159.27,159.65,25015218
2017-08-28 00:00:00+00:00,161.47,162,159.93,160.14,25279674
2017-08-29 00:00:00+00:00,162.91,163.12,160,160.1,29307862
2017-08-30 00:00:00+00:00,163.35,163.89,162.61,163.8,26973946
2017-08-31 00:00:00+00:00,164,164.52,163.48,163.64,26412439
2017-09-01 00:00:00+00:00,164.05,164.94,163.63,164.8,16508568
2017-09-05 00:00:00+00:00,162.08,164.25,160.56,163.75,29317054
2017-09-06 00:00:00+00:00,161.91,162.99,160.52,162.71,21179047
2017-09-07 00:00:00+00:00,161.26,162.24,160.36,162.09,21722995
2017-09-08 00:00:00+00:00,158.63,161.15,158.53,160.86,28183159
2017-09-11 00:00:00+00:00,161.5,162.05,159.89,160.5,31028926
2017-09-12 00:00:00+00:00,160.86,163.96,158.77,162.61,71139119
2017-09-13 00:00:00+00:00,159.65,159.96,157.91,159.87,44393752
2017-09-14 00:00:00+00:00,158.28,159.4,158.09,158.99,23073646
2017-09-15 00:00:00+00:00,159.88,160.97,158,158.47,48203642
2017-09-18 00:00:00+00:00,158.67,160.5,157.995,160.11,27939718
2017-09-19 00:00:00+00:00,158.73,159.77,158.44,159.51,20347352
2017-09-20 00:00:00+00:00,156.07,158.26,153.83,157.9,51693239
2017-09-21 00:00:00+00:00,153.39,155.8,152.75,155.8,36643382
2017-09-22 00:00:00+00:00,151.89,152.27,150.56,152.02,46114424
2017-09-25 00:00:00+00:00,150.55,151.83,149.16,149.99,43922334
2017-09-26 00:00:00+00:00,153.14,153.92,151.69,151.78,35470985
2017-09-27 00:00:00+00:00,154.23,154.7189,153.54,153.8,24959552
2017-09-28 00:00:00+00:00,153.28,154.28,152.7,153.89,21896592
2017-09-29 00:00:00+00:00,154.12,154.13,152,153.21,25856530
2017-10-02 00:00:00+00:00,153.81,154.45,152.72,154.26,18524860
2017-10-03 00:00:00+00:00,154.48,155.09,153.91,154.01,16146388
2017-10-04 00:00:00+00:00,153.48,153.86,152.46,153.63,19844177
2017-10-05 00:00:00+00:00,155.39,155.44,154.05,154.18,21032800
2017-10-06 00:00:00+00:00,155.3,155.49,154.56,154.97,16423749
2017-10-09 00:00:00+00:00,155.84,156.73,155.485,155.81,16200129
2017-10-10 00:00:00+00:00,155.9,158,155.1,156.055,15456331
2017-10-11 00:00:00+00:00,156.55,156.98,155.75,155.97,16607693
2017-10-12 00:00:00+00:00,156,157.37,155.7299,156.35,16045720
2017-10-13 00:00:00+00:00,156.99,157.28,156.41,156.73,16287608
2017-10-16 00:00:00+00:00,159.88,160,157.65,157.9,23894630
2017-10-17 00:00:00+00:00,160.47,160.87,159.23,159.78,18816438
2017-10-18 00:00:00+00:00,159.76,160.71,159.6,160.42,16158659
2017-10-19 00:00:00+00:00,155.98,157.08,155.02,156.75,42111326
2017-10-20 00:00:00+00:00,156.25,157.75,155.96,156.61,23612246
2017-10-23 00:00:00+00:00,156.17,157.69,155.5,156.89,21654461
2017-10-24 00:00:00+00:00,157.1,157.42,156.2,156.29,17137731
2017-10-25 00:00:00+00:00,156.41,157.55,155.27,156.91,20126554
2017-10-26 00:00:00+00:00,157.41,157.8295,156.78,157.23,16751691
2017-10-27 00:00:00+00:00,163.05,163.6,158.7,159.29,43904150
2017-10-30 00:00:00+00:00,166.72,168.07,163.72,163.89,43923292
2017-10-31 00:00:00+00:00,169.04,169.6499,166.94,167.9,35474672
2017-11-01 00:00:00+00:00,166.89,169.94,165.61,169.87,33100847
2017-11-02 00:00:00+00:00,168.11,168.5,165.28,167.64,32710040
2017-11-03 00:00:00+00:00,172.5,174.26,171.12,174,58683826
2017-11-06 00:00:00+00:00,174.25,174.99,171.72,172.365,34242566
2017-11-07 00:00:00+00:00,174.81,175.25,173.6,173.91,23910914
2017-11-08 00:00:00+00:00,176.24,176.24,174.33,174.66,24409527
2017-11-09 00:00:00+00:00,175.88,176.095,173.14,175.11,28636531
2017-11-10 00:00:00+00:00,174.67,175.38,174.27,175.11,25061183
2017-11-13 00:00:00+00:00,173.97,174.5,173.4,173.5,16828025
2017-11-14 00:00:00+00:00,171.34,173.48,171.18,173.04,23588451
2017-11-15 00:00:00+00:00,169.08,170.3197,168.38,169.97,28702351
2017-11-16 00:00:00+00:00,171.1,171.87,170.3,171.18,23497326
2017-11-17 00:00:00+00:00,170.15,171.39,169.64,171.04,21665811
2017-11-20 00:00:00+00:00,169.98,170.56,169.56,170.29,15974387
2017-11-21 00:00:00+00:00,173.14,173.7,170.78,170.78,24875471
2017-11-22 00:00:00+00:00,174.96,175,173.05,173.36,24997274
2017-11-24 00:00:00+00:00,174.97,175.5,174.6459,175.1,14026519
2017-11-27 00:00:00+00:00,174.09,175.08,173.34,175.05,20536313
2017-11-28 00:00:00+00:00,173.07,174.87,171.86,174.3,25468442
2017-11-29 00:00:00+00:00,169.48,172.92,167.16,172.63,40788324
2017-11-30 00:00:00+00:00,171.85,172.14,168.44,170.43,40172368
2017-12-01 00:00:00+00:00,171.05,171.67,168.5,169.95,39590080
2017-12-04 00:00:00+00:00,169.8,172.62,169.63,172.48,32115052
2017-12-05 00:00:00+00:00,169.64,171.52,168.4,169.06,27008428
2017-12-06 00:00:00+00:00,169.01,170.2047,166.46,167.5,28224357
2017-12-07 00:00:00+00:00,169.32,170.44,168.91,169.03,24469613
2017-12-08 00:00:00+00:00,169.37,171,168.82,170.49,23096872
2017-12-11 00:00:00+00:00,172.67,172.89,168.79,169.2,33092051
2017-12-12 00:00:00+00:00,171.7,172.39,171.461,172.15,18945457
2017-12-13 00:00:00+00:00,172.27,173.54,172,172.5,23142242
